id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr
SKILL_MELEE_HIT_POISON;Poison Nova;Gift Nova;Nova Poison;Veleno Nova;Poison Nova;淬毒;ポイズンノヴァ;독 노바;Veneno Nova;Poison Nova;Яд Нова;Poison Nova
SKILL_RANGE_HIT_POISON;Poison Shot;Giftschuss;Tir de poison;Colpo di veleno;Tiro de Veneno;毒药瓶;ポイズンショット;독 사격;Tiro com veneno;Trujący strzał;Ядовитый выстрел;Zehirli Atış
SKILL_MELEE_ATK_METEOR;Meteor Blow;Meteoritenschlag;Coup de météorite;Soffio di meteora;Golpe de meteorito;流星破;メテオブロー;유성 타격;Sopro de Meteoro;Uderzenie meteoru;Удар метеора;Meteor Darbesi
SKILL_RANGE_ATK_METEOR;Meteor Cast;Meteoritenwurf;Lancer de météorites;Getto di meteoriti;Lanzamiento de meteoritos;星陨射击;メテオキャスト;유성 시전;Meteoro fundido;Meteor Cast;Метеоритный каст;Meteor Oyuncuları
SKILL_DEATH_FRAGMENT;Fragmentation;Zersplitterung;Fragmentation;Frammentazione;Fragmentación;分裂;フラグメンテーション;파편화;Fragmentação;Fragmentacja;Фрагментация;Parçalanma
SKILL_PERMANENT_BLOOD_CIRCLE;Flood;Flut;Inondation;Alluvione;Inundación;洪水;フラッド;홍수;Inundação;Powódź;Наводнение;Sel
SKILL_DODGE_CUT;Cutting Dodge;Zerschneidendes Ausweichen;Coupe dodge;Taglio dodge;Cortar dodge;切割闪避;カッティングドッジ;절단 회피;Dodge de corte;Cięcie Dodge'a;Резка Додж;Kesme Dodge
SKILL_DODGE_SCATTER;Scattering Dodge;Splitter-Ausweichen;Diviseur dodge;Splitter dodge;Divisor dodge;散射闪避;スキャッタードッジ;산란 회피;Dodge de dispersão;Unik rozpraszający;Уклонение от рассеивания;Saçılma Sıyrılması
SKILL_DODGE_BURN;Blazing Dodge;Loderndes Ausweichen;Flamboyant dodge;Dodge fiammeggiante;Dodge ardent;燃烧闪避;ブレイジングドッジ;타오르는 닷지;Dodge em chamas;Blazing Dodge;Пылающий Додж;Blazing Dodge
SKILL_DODGE_EXPLODE;Exploding Dodge;Explosives Ausweichen;Exploding Dodge;Dodge esplosivo;Explotando Dodge;爆裂闪避;エクスプロアリングドッジ;폭발 회피;Dodge explosiva;Eksplodujący Dodge;Взрывающийся Додж;Patlayan Dodge
SKILL_ATK_SPEED;Increased Attack Speed;Erhöhte Angriffsgeschwindigkeit;Augmentation de la vitesse d'attaque;Aumento della velocità di attacco;Aumento de la velocidad de ataque;提高攻击速度;攻撃速度アップ;공격 속도 증가;Aumento da velocidade de ataque;Zwiększona szybkość ataku;Увеличенная скорость атаки;Artırılmış Saldırı Hızı
SKILL_MELEE_DMG;Increased Melee Damage;Erhöhter Nahkampfschaden;Augmentation des dégâts de mêlée;Aumento del danno in mischia;Aumento del daño cuerpo a cuerpo;提高近战伤害;近接攻撃ダメージ増加;근접 공격력 증가;Aumento dos danos de Melee;Zwiększone obrażenia od broni białej;Увеличение урона от ближнего боя;Artırılmış Yakın Dövüş Hasarı
SKILL_RANGE_ANGLE;Increased Shot Angle;Erhöhter Schusswinkel;Augmentation de l'angle de tir;Aumento dell'angolo di tiro;Mayor ángulo de tiro;提高射击扩散;ショット角度の増加;사격 각도 증가;Aumento do ângulo de disparo;Zwiększony kąt strzału;Увеличенный угол выстрела;Artırılmış Atış Açısı
SKILL_RANGE_MULTI;Projectile Multiplier;Projektil-Multiplikator;Multiplicateur de projectiles;Moltiplicatore di proiettili;Multiplicador de proyectiles;散射;発射物マルチプリケーター;투사체 증배기;Multiplicador de projécteis;Mnożnik pocisków;Множитель снарядов;Mermi Çarpanı
SKILL_RANGE_ADD_BULLET;Additional Projectiles;Zusätzliches Projektil;Projectiles supplémentaires;Proiettili aggiuntivi;Proyectiles adicionales;多重射击;追加発射物;추가 발사체;Projécteis adicionais;Dodatkowe pociski;Дополнительные снаряды;Ek Mermiler
SKILL_HEALTH_MAX;Max Health;Maximale Lebenspunkte;Max Health;Max Salute;Max Health;最大生命值;最大ヘルス;최대 체력;Saúde Máxima;Max Health;Макс Хелс;Max Sağlık
SKILL_ENERGY_MAX;Max Energy;Maximale Energie;Énergie maximale;Energia massima;Energía máxima;最大能量;最大エネルギー;최대 에너지;Energia Máxima;Max Energy;Максимальная энергия;Maksimum Enerji
SKILL_ENDURANCE_MAX;Max Endurance;Maximale Ausdauer;Endurance maximale;Resistenza massima;Resistencia máxima;最大耐力值;最大耐久力;최대 지구력;Max Endurance;Maksymalna wytrzymałość;Максимальная выносливость;Maksimum Dayanıklılık
SKILL_DODGE_MAX;Max Dodge;Maximales Ausweichen;Dodge maximale;Dodge massima;Dodge máxima;最大闪避值;最大ドッジ;최대 회피;Max Dodge;Max Dodge;Макс Додж;Max Dodge
SKILL_ENERGY_REG;Energy Regeneration;Energie-Regeneration;Régénération de l'énergie;Rigenerazione dell'energia;Regeneración de energía;能量恢复;エネルギーリジェネレーション;에너지 재생;Regeneração de energia;Regeneracja energii;Регенерация энергии;Enerji Yenileme
SKILL_ENDURANCE_REG;Endurance Regeneration;Ausdauer-Regeneration;Régénération de l'endurance;Rigenerazione della resistenza;Regeneración de la resistencia;耐力恢复;耐久力;지구력 재생;Regeneração por resistência;Regeneracja wytrzymałości;Регенерация выносливости;Dayanıklılık Yenilenmesi
SKILL_DODGE_REG;Dodge Regeneration;Ausweichen-Regeneration;Dodge régénération;Rigenerazione di dodge;Regeneración de dodge;闪避恢复;ダッジリジェネレーション;회피 에너지 재생;Regeneração de Dodge;Regeneracja Dodge'a;Регенерация Доджа;Dodge Rejenerasyon
SKILL_AOE_INCREASE;Increased Area of Effect;Vergrößerter Wirkungsbereich;Augmentation de la zone d'effet;Aumento dell'area d'effetto;Mayor área de efecto;提高AOE大小;効果範囲拡大;효과 범위 증가;Aumento da Área de Efeito;Zwiększony obszar działania;Увеличенная зона действия;Artırılmış Etki Alanı
SKILL_PET_DMG;Empowered Companions;Gestärkte Gefährten;Des compagnons autonomes;Compagni di viaggio potenziati;Compañeros empoderados;强化同伴;仲間を強化する;강화된 동료;Companheiros capacitados;Empowered Companions;Раскрепощенные компаньоны;Güçlendirilmiş Yol Arkadaşları
SKILL_RANGE_SPEED;Increased Projectile Range;Erhöhte Projektilreichweite;Augmentation de la portée des projectiles;Aumento della gittata del proiettile;Mayor alcance de los proyectiles;提高射程;射程距離増加;투사체 사거리 증가;Aumento do alcance do projéctil;Zwiększony zasięg pocisku;Увеличенная дальность полета снаряда;Artırılmış Mermi Menzili
SKILL_RANGE_DMG;Increased Projectile Damage;Erhöhter Projektilschaden;Augmentation des dommages par projectile;Aumento dei danni dei proiettili;Aumento del daño de los proyectiles;提高远程伤害;攻撃力アップ;투사체 피해 증가;Aumento dos danos em projécteis;Zwiększone obrażenia od pocisków;Повышенный урон от снарядов;Artırılmış Mermi Hasarı
SKILL_MOVE_SPEED;Increased Movementspeed;Erhöhte Bewegungs-Geschwindigkeit;Augmentation de la vitesse de déplacement;Aumento della velocità di movimento;Aumento de la velocidad de movimiento;提高移动速度;移動速度が増加;이동 속도 증가;Aumento da velocidade dos movimentos;Zwiększona prędkość ruchu;Увеличение скорости передвижения;Artan Hareket Hızı
SKILL_CONDITION_DMG;Increased Condition Damage;Verstärkter Zustandsschaden;Augmentation des dommages causés par la condition;Aumento del danno da condizione;Aumento del daño de la condición;条件损害增加;コンディションダメージ増加;상태 피해 증가;Aumento do dano por condição;Zwiększone uszkodzenia kondycji;Повышенное повреждение состояния;Artan Kondisyon Hasarı
SKILL_COLLECT_RANGE;Increased Collect Range;Erhöhte Sammelreichweite;Gamme de collecte augmentée;Aumento della portata di raccolta;Mayor alcance de recogida;增加收集范围;コレクト範囲増加;수집 범위 증가;Aumento do alcance da recolha;Zwiększony zasięg zbierania;Увеличенный диапазон сбора;Artırılmış Toplama Aralığı
SKILL_LIFE_LEECH;Life Leech;Lebensentzug;Sangsue de vie;Vita di sanguisuga;Vida sanguijuela;生命蛭;ライフリーチ;생명 거머리;Sanguessuga da vida;Pijawka życia;Пиявка жизни;Yaşam Sülüğü
;;;;;;;;;;;;
SKILL_ATK_BLEEDING_BURST;Sanguine Slash;Blutiger Schlag;Tranche sanglante;Fendente sanguigno;Tajo Sanguinario;阴阳斩;サングイン・スラッシュ;상쾌한 슬래시;Corte Sanguíneo;Sanguine Slash;Sanguine Slash;Sanguine Slash
SKILL_HIT_LIGHT_RAY;Light Ray;Lichtstrahl;Rayon lumineux;Raggio di luce;Rayo de luz;光线;ライトレイ;광선;Raio de luz;Promień światła;Луч света;Işık Işını
SKILL_PET_SUMMON_BEAR;Call Bear;Bär rufen;Appeler un ours;Chiamare un orso;Llamar oso;召唤熊;クマを呼び出す;곰 호출;Chama o urso;Zadzwoń do Niedźwiedzia;Звонок Медведю;Çağrı Ayı
SKILL_ATK_LIGHTNING_STRIKE;Lightning Strike;Blitzschlag;Coup de foudre;Colpo di fulmine;Rayo de descarga;闪电攻击;ライトニングストライク;번개 공격;Ataque relâmpago;Uderzenie pioruna;Удар молнии;Yıldırım Çarpması
SKILL_HIT_LIGHTNING_STRIKE;Lightning Hit;Blitzschlag;Coup de foudre;Colpo di fulmine;Rayo de descarga;闪电攻击;ライトニングストライク;번개 공격;Ataque relâmpago;Uderzenie pioruna;Удар молнии;Yıldırım Çarpması
SKILL_ATK_DISCHARGE;Discharge;Entladen;Décharge;Scarica;Descarga;放电;ディスチャージ;방전;Descarga;Wyładowanie;Разрядка;Tahliye
SKILL_HIT_DISCHARGE;Discharge;Entladen;Décharge;Scarica;Descarga;放电;ディスチャージ;방전;Descarga;Wyładowanie;Разрядка;Tahliye
SKILL_HIT_DEATH_BURST;Bursting Hit;Berstender Treffer;Frappe en rafale;Colpo a raffica;Ataque en ráfaga;爆发性打击;バーストヒット;파열 타격;Atingido em explosão;Bursting Hit;Взрывной удар;Patlayan Vuruş
SKILL_ATK_DEATH_BURST;Bursting Attack;Berstende Attacke;Attaque en rafale;Attacco a raffica;Ataque de Ráfaga;爆裂的攻击;バーストアタック;파열 공격;Ataque de Rebentamento;Rozrywający atak;Взрывная атака;Patlama Saldırısı
SKILL_PET_SUMMON_BURST;Ravaging Companion;Verwüstender Gefährte;Compagnon Bursting;Compagno di scoppio;Compañero de Ráfaga;爆裂的同伴;ラヴェリングコンパニオン;파괴하는 동료;Companheiro voraz;Ravaging Companion;Буйный компаньон;Yıkıcı Yoldaş
SKILL_PET_SUMMON_SPIDER;Spider Companion;Spinnen-Gefährte;Compagnon araignée;Compagno ragno;Compañero araña;蜘蛛伙伴;スパイダーコンパニオン;거미 동료;Companheiro Aranha;Spider Companion;Спутник паука;Örümcek Arkadaş
SKILL_PET_SUMMON_WOLF;Wolf Companion;Wolf-Gefährte;Compagnon loup;Compagno lupo;Compañero lobo;狼伴侣;ウルフコンパニオン;늑대 동료;Companheiro de lobo;Wolf Companion;Спутник волка;Kurt Yoldaş
SKILL_PET_SUMMON_RANGE_PET;Range Companion;Fernkampf-Gefährte;Compagnon de portée;Compagno di gamma;Compañero de rango;射程伙伴;レンジコンパニオン;사거리 동료;Gama Companheiro;Range Companion;Компаньон по дальности;Menzil Arkadaşı
SKILL_PET_SUMMON_CHICKEN;Chicken Companion;Huhn-Gefährte;Compagnon Poulet;Compagno Pollo;Compañero Pollo;鸡伙伴;チキンコンパニオン;닭 동료;Companheiro de frango;Chicken Companion;Куриный компаньон;Tavuk Arkadaşı
SKILL_ATK_REP_RANGE_CONSTRUCT;Range Construct;Fernkampf-Konstrukt;Constructeur de portée;Costrutto a distanza;Constructor de rango;建筑物的范围;レンジコンストラクト;범위 건설;Construção de Gama;Konstrukcja zasięgu;Конструкция диапазона;Menzil Yapısı
SKILL_ATK_REP_TREMBLING_GROUND;Trembling Ground;Zitternder Boden;Terre tremblante;Terreno tremante;Tierra Temblorosa;颤抖的地面;震える大地;떨리는 땅;Terreno trémulo;Drżąca ziemia;Дрожащая земля;Titreyen Zemin
SKILL_ATK_REP_MELEE_CONSTRUCT;Melee Construct;Nahkampf-Konstrukt;Construct de mêlée;Costrutto da mischia;Constructora de cuerpo a cuerpo;近战构筑物;メレーコンストラクト;근접 건설;Melee Construct;Konstrukcja do walki wręcz;Конструкт ближнего боя;Yakın Dövüş Yapısı
SKILL_ATK_DOUBLE_HIT;Double Hit;Doppelschlag;Coup double;Colpo doppio;Golpe doble;双击;ダブルヒット;이중 명중;Golpe duplo;Podwójne uderzenie;Двойной удар;Çifte Vuruş
SKILL_HIT_METAL_SCATTER;Scattering Hit;Splitterschlag;Frappe de dispersion;Colpo di dispersione;Golpe de dispersión;散射命中;スキャッタリングヒット;산란 명중;Dispersão;Uderzenie rozpraszające;Рассеивающий удар;Saçılma İsabeti
SKILL_EFFECT_GLARING;Glaring Light;Gleißendes Licht;Lumière éblouissante;Luce abbagliante;Luz fulgurante;耀眼的光芒;グレアライト;눈부신 빛;Luz de Glaring;Oślepiające światło;Ослепительный свет;Göz Kamaştıran Işık
SKILL_ATK_METAL_SCATTER;Scatter;Splitter;Dispersion;Spargimento;Dispersión;散射;散弾;분산;Dispersão;Rozproszenie;Разброс;Dağılım
SKILL_ATK_CLASH_OF_STEEL;Clash of Steel;Klirrender Stahl;Fracas d'acier;Scontro d'acciaio;Choque de acero;钢铁的冲突;鋼鉄の激突;강철의 충돌;Clash de aço;Clash of Steel;Столкновение сталей;Çelik Çatışması
SKILL_HIT_CLASH_OF_STEEL;Clash of Steel;Klirrender Stahl;Claquement d'acier;Scontro di acciaio;Choque de acero;钢铁的碰撞;鋼鉄の激突;강철의 충돌;Clash de aço;Clash of Steel;Столкновение сталей;Çelik Çatışması
SKILL_ATK_PIERCING_BLOW;Piercing Blow;Durchdringender Hieb;Coup perçant;Colpo penetrante;Golpe Perforante;穿透性打击;ピアッシングブロー;피어싱 타격;Sopro perfurante;Przeszywający cios;Пронзающий удар;Delici Darbe
SKILL_ATK_WIND_SHOCK;Wind Shock;Windstoß;Choc du vent;Colpo di vento;Choque de viento;风的冲击;風衝撃;바람 충격;Choque de Vento;Szok Wiatru;Удар ветра;Rüzgar Şoku
SKILL_HIT_WIND_SHOCK;Wind Shock;Windstoß;Choc du vent;Colpo di vento;Choque de viento;风的冲击;ウィンドショック;바람 충격;Choque de Vento;Szok Wiatru;Удар ветра;Rüzgar Şoku
SKILL_ATK_BLEEDING_BLADE;Bleeding Blade;Blutklinge;Lame hémorragique;Lama Sanguinante;Cuchilla sangrante;流血之刃;ブリーディングブレード;출혈하는 칼날;Lâmina de Sangramento;Krwawiące ostrze;Кровоточащее лезвие;Kanayan Bıçak
SKILL_HIT_SCATTER;Scatter;Splitter;Éclats;Spargimento;Dispersión;散射;飛散;분산;Dispersão;Rozproszenie;Разброс;Dağılım
SKILL_ATK_SCATTER;Scatter;Splitter;Éclats;Scatter;Dispersión;散射;飛散;분산;Dispersão;Rozproszenie;Разброс;Dağılım
SKILL_ATK_BLEEDING_SWIRL;Bleeding Swirl;Blutwirbel;Tourbillon de saignement;Vortice sanguinante;Remolino Sangrante;出血的漩涡;ブリーディング・スワール;출혈 소용돌이;Rodeio de Sangramento;Bleeding Swirl;Кровоточащий вихрь;Kanayan Girdap
SKILL_HIT_BURN;Burning;Brennend;Brûlant;Bruciante;Ardiendo;燃烧;バーニング;Burning;Queimadura;Spalanie;Горящий;Yanan
SKILL_ATK_BURN;Burning;Brennend;Brûlant;Bruciatura;Ardiendo;燃烧;バーニング;Burning;Queimadura;Spalanie;Горящий;Yanan
SKILL_HIT_EXPLODE;Explosion;Explosion;Explosion;Esplosione;Explosión;爆炸;爆発(Explosion);폭발;Explosão;Eksplozja;Взрыв;Patlama
SKILL_ATK_EXPLODE;Explosion;Explosion;Explosion;Esplosione;Explosión;爆炸;爆発(Explosion);폭발;Explosão;Eksplozja;Взрыв;Patlama
SKILL_HIT_POISON;Poison;Gift;Poison;Veleno;Veneno;毒药;毒;Poison;Veneno;Trucizna;Яд;Zehir
SKILL_ATK_POISON;Poison;Gift;Poison;Veleno;Veneno;毒药;毒;Poison;Veneno;Trucizna;Яд;Zehir
SKILL_ATK_METEOR;Meteor;Meteor;Météore;Meteora;Meteoro;流星;メテオ;Meteor;Meteoro;Meteor;Метеор;Meteor
SKILL_HIT_METEOR;Meteor;Meteor;Météore;Meteora;Meteoro;流星;メテオ;Meteor;Meteoro;Meteor;Метеор;Meteor
SKILL_ATK_DEATH_FRAGMENT;Fragmentation;Zersplitterung;Fragmentation;Frammentazione;Fragmentación;碎裂;フラグメンテーション;조각화;Fragmentação;Fragmentacja;Фрагментация;Parçalanma
SKILL_HIT_DEATH_FRAGMENT;Fragmentation;Zersplitterung;Fragmentation;Frammentazione;Fragmentación;碎裂;フラグメンテーション;조각화;Fragmentação;Fragmentacja;Фрагментация;Parçalanma
SKILL_PERMANENT_BLOOD_CIRCLE;Flood;Flut;Inondation;Alluvione;Inundación;洪水;洪水;홍수;Inundação;Powódź;Наводнение;Sel
SKILL_ATK_SMASH_AREA;Groundslam;Bodenwelle;Groundslam;Groundslam;Groundslam;地面弹射;グランドスラム;Groundslam;Groundslam;Zmielony szlam;Молотый ил;Öğütülmüş çamur
SKILL_HIT_SMASH_AREA;Groundslam;Bodenwelle;Groundslam;Groundslam;Groundslam;地裂缝;グランドスラム;지반 슬램;Groundslam;Zmielony szlam;Молотый ил;Öğütülmüş çamur
;;;;;;;;;;;;
